utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,2,0.0,16431,231091932081418,58,35.1879997253418,-942.1343106741327,0.14999,16,0.0,0.0,1575420000,,,,0,17.56482516231067,1,6.0,35.1879997253418,0.0,0.0,0.0,66.7128,C,,0,15555943.602446038,2098048.876268229,21869180.918010037,299.85316615854526,2661.2409105558354,-421.4493561986888,19339.084939715332,0.0036914131123921834,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,8,0.0,16431,231091930735501,58,32.85599899291992,-504.49872455900214,0.14999,25,-8198.720976921943,0.00039999998989515007,1575420000,,,,0,14.930722672550447,1,6.0,32.85599899291992,0.0,0.0,0.0,66.7128,C,,0,24795911.358214885,4841848.3287677895,8753645.37492223,897.1628286784828,735.1569402495425,-2836.3168770456364,141862.90789071372,-0.00117744185263291,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,32,0.0,47,231091926619428,316,23.121999740600586,-942.9142545654752,0.14999,16,0.0,0.0,1575420000,,,,0,4.633083594668548,1,6.0,23.121999740600586,0.0,0.0,0.0,66.7128,C,,0,10108013.092927536,18352154.874023557,16709372.217076406,-1892.218497652521,-829.6753924545385,2072.6638587627467,-9819.643866122542,0.006546282282215543,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,3,0.0,47,231091924836084,316,23.934999465942383,-1576.8049645302744,0.14999,16,0.0,0.0,1575420000,,,,0,3.922783581336204,1,6.0,23.934999465942383,0.0,0.0,0.0,66.7128,C,,0,23367611.547739733,-12267369.376088297,2165029.3972846316,-161.53378835438795,313.22429232436565,3239.113489672488,158481.07079700043,-0.004288150084903464,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,1,0.0,16431,231091930226166,316,26.18899917602539,-1295.0576206709677,0.14999,16,0.0,0.0,1575420000,,,,0,6.663072194269855,1,6.0,26.18899917602539,0.0,0.0,0.0,66.7128,C,,0,14303003.90722489,-10723757.245743472,19611294.77849093,13.05262427294177,2498.410302886089,1363.8168442810356,93422.39860075599,-0.0022350829240167513,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,14,0.0,47,231091922495758,487,21.152999877929688,-1066.881569460865,0.14999,16,0.0,0.0,1575420000,,,,0,1.0002228677714429,1,6.0,21.152999877929688,0.0,0.0,0.0,66.7128,C,,0,3710055.0962309362,-18218686.194247045,18942538.92158217,2154.725880062866,-1079.0179250523377,-1496.7415432597586,222029.15112738605,0.00041114562191069126,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,34,0.0,22569,231091922543876,58,32.70000076293945,-904.947693503564,0.14999,16,0.0,0.0,1575420000,,,,0,14.942973576750717,6,6.0,32.70000076293945,0.0,0.0,25.931874173494915,66.7128,C,,0,15619611.642391892,3783673.2057983447,24855360.62683778,-383.97539342600476,2468.409637352664,-134.25832435042634,-73042.08880363562,-0.0007153419137466699,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,27,0.0,47,231077929596469,51,34.33100128173828,-1026.8486328125,0.14999,17,-15778.004656973175,0.00944479089230299,1561098000,,,,0,18.117430081976753,5,6.0,34.33100128173828,0.0,0.0,45.26968948370279,66.7128,I,,0,17917058.139735803,534392.5871493844,21364863.288285874,1163.8982461662924,2154.4687541009907,-1028.202891910326,183227.3942736783,0.001384708855766803,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,14,0.0,22569,231091930774844,487,18.0,-2028.4978453055573,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,18.0,0.0,0.0,25.931874173494915,66.7128,C,,0,9232436.082549334,-15080527.830140594,20312918.495988615,1989.7148260662636,1686.0032159543566,-493.29673053161014,1742310.8778871447,-0.13576388848014176,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774368674001,15625000000,18,97.41089154885718,-1458403876376000000,0.0,97.41089154885718,-3137.8420279108173,0.0,0,20,0.0,1,0,316,0.0,-843.9897312250987,0.14999,16,0.0,0.0,1603125000,,,,0,4.700203913486544,3,6.0,24.0,0.0,0.0,138.5869002787537,66.7128,C,,0,,,,,,,,,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
