utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,2,0.0,81935,142580352873597,53,19.0,512.4608764648438,1.0145000219345093,16,0.0,0.0,1.57542003E9,,,,0,,1,1.95,15.5,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,7,0.0,81935,142580362235111,61,18.1,429.8448791503906,1.0794999599456787,16,0.0,0.0,1.57542003E9,,,,0,,1,1.95,14.600000000000001,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,14,0.0,81935,142580360546434,24,25.4,-568.0368041992188,0.38179999589920044,16,0.0,0.0,1.57542003E9,,,,0,,1,1.95,21.9,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,19,0.0,16399,142566364461047,61,18.6,-98.23780822753906,0.8524999618530273,16,0.0,0.0,1.56109798E9,,,,0,,5,1.41,12.600000000000001,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,20,0.0,16399,142566357992411,24,25.5,437.5956726074219,0.4072999954223633,16,0.0,0.0,1.56109798E9,,,,0,,5,1.41,19.5,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,22,0.0,16399,142566352677149,83,16.7,-551.6910400390625,1.7645001411437988,16,0.0,0.0,1.56109798E9,,,,0,,5,1.41,10.7,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,7,0.0,89103,142580355599394,53,19.8,195.5648193359375,0.8089999556541443,16,0.0,0.0,1.57542003E9,,,,0,,6,1.97,13.8,,,,,,
1633966562435,234660915000000,18,,-1317767119520671215,0.5386734008789062,55.43130828300491,-6.406184471995171,14.14707577068177,160,27,0.0,89103,142580352064108,35,22.6,-487.2945251464844,0.640500009059906,16,0.0,0.0,1.57542003E9,,,,0,,6,1.97,16.6,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,14,0.0,49359,66963370269817,24,25.4,-373.6161193847656,0.5967999696731567,16,0.0,0.0,1.59806246E9,,,,0,,3,0.31,22.4,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,2,0.0,81935,142581352871901,24,25.0,512.2705688476562,0.6345000267028809,16,0.0,0.0,1.57542003E9,,,,0,,1,4.44,21.5,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,5,0.0,81935,142581365620692,33,23.0,-240.2267303466797,1.4839999675750732,16,0.0,0.0,1.57542003E9,,,,0,,1,4.44,19.5,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,7,0.0,81935,142581362233729,61,18.1,428.1322326660156,1.0794999599456787,16,0.0,0.0,1.57542003E9,,,,0,,1,4.44,14.600000000000001,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,13,0.0,81935,142581363227659,26,25.8,-449.90179443359375,1.3310000896453857,16,0.0,0.0,1.57542003E9,,,,0,,1,4.44,22.3,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,14,0.0,81935,142581360548391,31,23.2,-568.4547729492188,0.7264999747276306,16,0.0,0.0,1.57542003E9,,,,0,,1,4.44,19.7,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,30,0.0,81935,142581367156003,73,17.8,108.42932891845703,1.8369998931884766,16,0.0,0.0,1.57542003E9,,,,0,,1,4.44,14.3,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,10,0.0,16399,142567305583545,120,15.4,-92.68785858154297,4.084000110626221,16,0.0,0.0,1.56109798E9,,,,0,,5,4.0,9.4,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,19,0.0,16399,142567364461383,53,19.7,-98.8043212890625,0.7924999594688416,16,0.0,0.0,1.56109798E9,,,,0,,5,4.0,13.7,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,20,0.0,16399,142567357990980,61,18.4,436.7938232421875,0.871999979019165,16,0.0,0.0,1.56109798E9,,,,0,,5,4.0,12.399999999999999,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,22,0.0,16399,142567352678940,61,18.5,-551.4222412109375,0.8644999861717224,16,0.0,0.0,1.56109798E9,,,,0,,5,4.0,12.5,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,7,0.0,89103,142581355598690,35,22.2,195.3269500732422,0.6389999985694885,16,0.0,0.0,1.57542003E9,,,,0,,6,4.47,16.2,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,27,0.0,89103,142581352065732,31,23.8,-488.1698913574219,0.6004999876022339,16,0.0,0.0,1.57542003E9,,,,0,,6,4.47,17.8,,,,,,
1633966563435,234661915000000,18,,-1317767119520671231,0.7136402130126953,55.91899753198959,-12.608173165422366,15.775954626118864,160,30,0.0,89103,142581356571724,84,16.8,54.81409454345703,1.7705000638961792,16,0.0,0.0,1.57542003E9,,,,0,,6,4.47,10.8,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,14,0.0,49359,66964370271099,31,23.8,-373.51593017578125,0.9414999485015869,16,0.0,0.0,1.59806246E9,,,,0,,3,-0.91,20.8,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,2,0.0,81935,142582352870221,35,22.8,511.4903869628906,0.7444999814033508,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,19.3,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,5,0.0,81935,142582365621561,27,24.3,-241.0259552001953,0.6739999651908875,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,20.8,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,7,0.0,81935,142582362232237,53,19.3,429.0361328125,0.999500036239624,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,15.8,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,13,0.0,81935,142582363229157,17,28.2,-450.1906433105469,0.03779999911785126,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,24.7,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,14,0.0,81935,142582360550214,24,25.7,-568.8448486328125,0.5764999985694885,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,22.2,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,15,0.0,81935,142582355015734,54,20.8,-649.8624267578125,2.36899995803833,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,17.3,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,30,0.0,81935,142582367155728,61,18.3,109.21905517578125,1.0869998931884766,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,14.8,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,19,0.0,16399,142568364461772,53,19.1,-99.63969421386719,0.7924999594688416,16,0.0,0.0,1.56109798E9,,,,0,,5,2.32,13.100000000000001,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,20,0.0,16399,142568357989541,53,19.2,436.457763671875,0.8119999766349792,16,0.0,0.0,1.56109798E9,,,,0,,5,2.32,13.2,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,22,0.0,16399,142568352680873,27,24.4,-554.0147705078125,0.5444999933242798,16,0.0,0.0,1.56109798E9,,,,0,,5,2.32,18.4,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,7,0.0,89103,142582355598044,61,18.8,195.83120727539062,0.8689999580383301,16,0.0,0.0,1.57542003E9,,,,0,,6,3.11,12.8,,,,,,
1633966564435,234662915000000,18,,-1317767119520671244,0.6006183624267578,57.49386400566436,-13.00525983475514,17.55634840343325,160,27,0.0,89103,142582352067396,35,22.8,-487.9034423828125,0.640500009059906,16,0.0,0.0,1.57542003E9,,,,0,,6,3.11,16.8,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,14,0.0,49359,66965370272370,31,23.7,-371.0302429199219,0.9414999485015869,16,0.0,0.0,1.59806246E9,,,,0,,3,-0.96,20.7,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,2,0.0,81935,142583352868465,61,18.8,515.020263671875,1.0145000219345093,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,15.3,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,5,0.0,81935,142583365622292,35,22.3,-236.0973663330078,0.793999969959259,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,18.8,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,13,0.0,81935,142583363230652,14,30.0,-446.7239074707031,0.42100000381469727,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,26.5,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,14,0.0,81935,142583360552057,21,26.1,-566.2759399414062,0.5764999985694885,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,22.6,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,15,0.0,81935,142583355017839,17,28.9,-647.5244140625,0.055799998342990875,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,25.4,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,20,0.0,81935,142583367433198,125,14.3,199.8749542236328,3.7370002269744873,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,10.8,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,30,0.0,81935,142583367155348,40,21.9,110.09439849853516,0.796999990940094,16,0.0,0.0,1.57542003E9,,,,0,,1,3.1,18.4,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,7,0.0,16399,142569304073357,147,14.8,-5.386707782745361,4.922500133514404,16,0.0,0.0,1.56109798E9,,,,0,,5,2.54,8.8,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,19,0.0,16399,142569364462068,46,20.6,-96.57666015625,0.7324999570846558,16,0.0,0.0,1.56109798E9,,,,0,,5,2.54,14.600000000000001,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,20,0.0,16399,142569357988052,46,20.7,439.3767395019531,0.7519999742507935,16,0.0,0.0,1.56109798E9,,,,0,,5,2.54,14.7,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,22,0.0,16399,142569352682724,19,27.5,-551.7045288085938,0.059300005435943604,16,0.0,0.0,1.56109798E9,,,,0,,5,2.54,21.5,,,,,,
1633966565435,234663915000000,18,,-1317767119520671276,0.4141101837158203,51.952709327451885,-15.095733602174809,16.87501080808746,160,7,0.0,89103,142583355597406,53,19.7,197.57240295410156,0.8089999556541443,16,0.0,0.0,1.57542003E9,,,,0,,6,3.11,13.7,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,14,0.0,49359,66966370273453,61,18.7,-366.34967041015625,1.2914999723434448,16,0.0,0.0,1.59806246E9,,,,0,,3,-0.75,15.7,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,2,0.0,81935,142584352866676,61,18.2,519.7871704101562,1.094499945640564,16,0.0,0.0,1.57542003E9,,,,0,,1,3.36,14.7,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,5,0.0,81935,142584365623105,27,24.2,-233.1192626953125,0.6739999651908875,16,0.0,0.0,1.57542003E9,,,,0,,1,3.36,20.7,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,7,0.0,81935,142584362229422,84,16.7,433.1083984375,1.9194999933242798,16,0.0,0.0,1.57542003E9,,,,0,,1,3.36,13.2,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,13,0.0,81935,142584363232099,19,27.7,-443.11663818359375,0.04580000042915344,16,0.0,0.0,1.57542003E9,,,,0,,1,3.36,24.2,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,14,0.0,81935,142584360553988,46,20.1,-561.7849731445312,0.9164999723434448,16,0.0,0.0,1.57542003E9,,,,0,,1,3.36,16.6,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,15,0.0,81935,142584355019937,61,18.1,-641.4990234375,1.0989999771118164,16,0.0,0.0,1.57542003E9,,,,0,,1,3.36,14.600000000000001,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,7,0.0,16399,142570304073481,53,19.0,-3.3222835063934326,0.7924999594688416,16,0.0,0.0,1.56109798E9,,,,0,,5,2.8,13.0,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,19,0.0,16399,142570364462370,27,24.1,-92.76467895507812,0.5324999690055847,16,0.0,0.0,1.56109798E9,,,,0,,5,2.8,18.1,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,22,0.0,16399,142570352684565,17,28.5,-547.6478271484375,0.05130000412464142,16,0.0,0.0,1.56109798E9,,,,0,,5,2.8,22.5,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,7,0.0,89103,142584355596761,40,21.2,201.0357666015625,0.6889999508857727,16,0.0,0.0,1.57542003E9,,,,0,,6,3.35,15.2,,,,,,
1633966566435,234664915000000,18,,-1317767119520671282,0.09601783752441406,60.528698668349534,-7.955017723332539,20.611526342212628,160,27,0.0,89103,142584352070581,48,20.2,-482.9463195800781,1.500499963760376,16,0.0,0.0,1.57542003E9,,,,0,,6,3.35,14.2,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,14,0.0,49359,66967370274827,53,19.9,-366.36846923828125,1.2115000486373901,16,0.0,0.0,1.59806246E9,,,,0,,3,-1.43,16.9,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,5,0.0,81935,142585365623939,31,23.3,-231.88235473632812,0.7339999675750732,16,0.0,0.0,1.57542003E9,,,,0,,1,2.52,19.8,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,7,0.0,81935,142585362227911,35,22.1,434.9828186035156,0.7894999980926514,16,0.0,0.0,1.57542003E9,,,,0,,1,2.52,18.6,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,13,0.0,81935,142585363233593,17,28.9,-442.18707275390625,0.03779999911785126,16,0.0,0.0,1.57542003E9,,,,0,,1,2.52,25.4,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,14,0.0,81935,142585360555829,35,22.2,-561.9657592773438,0.7864999771118164,16,0.0,0.0,1.57542003E9,,,,0,,1,2.52,18.7,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,15,0.0,81935,142585355022184,35,22.1,-642.10791015625,0.8089999556541443,16,0.0,0.0,1.57542003E9,,,,0,,1,2.52,18.6,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,30,0.0,81935,142585367154623,73,17.8,113.87173461914062,1.8369998931884766,16,0.0,0.0,1.57542003E9,,,,0,,1,2.52,14.3,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,7,0.0,16399,142571304073478,35,22.9,-2.2852699756622314,0.6225000023841858,16,0.0,0.0,1.56109798E9,,,,0,,5,2.2,16.9,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,19,0.0,16399,142571364462700,27,24.2,-92.09254455566406,0.5324999690055847,16,0.0,0.0,1.56109798E9,,,,0,,5,2.2,18.2,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,20,0.0,16399,142571357985131,55,19.6,443.2847595214844,1.562000036239624,16,0.0,0.0,1.56109798E9,,,,0,,5,2.2,13.600000000000001,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,22,0.0,16399,142571352686391,19,27.7,-546.093994140625,0.059300005435943604,16,0.0,0.0,1.56109798E9,,,,0,,5,2.2,21.7,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,7,0.0,89103,142585355596058,46,20.7,200.84547424316406,0.7489999532699585,16,0.0,0.0,1.57542003E9,,,,0,,6,2.6,14.7,,,,,,
1633966567435,234665915000000,18,,-1317767119520671290,0.13879776000976562,89.52333155320957,-7.955017723332539,32.330277220505785,161,27,0.0,89103,142585352072226,53,19.4,-480.15850830078125,0.8104999661445618,16,0.0,0.0,1.57542003E9,,,,0,,6,2.6,13.399999999999999,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,14,0.0,49359,66968370276054,40,21.7,-366.5091552734375,1.0614999532699585,16,0.0,0.0,1.59806246E9,,,,0,,3,-0.94,18.7,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,2,0.0,81935,142586352863338,38,22.8,520.500732421875,1.4945000410079956,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,19.3,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,5,0.0,81935,142586365624691,17,28.5,-232.84104919433594,0.04079999774694443,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,25.0,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,7,0.0,81935,142586362226401,40,21.9,433.8315124511719,0.7894999980926514,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,18.4,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,9,0.0,81935,142586354623067,246,13.6,583.2596435546875,8.2475004196167,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,10.1,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,13,0.0,81935,142586363235069,27,24.3,-442.7087097167969,0.6710000038146973,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,20.8,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,14,0.0,81935,142586360557726,31,23.7,-562.4224853515625,0.6664999723434448,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,20.2,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,15,0.0,81935,142586355024300,21,26.3,-642.604248046875,0.13369999825954437,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,22.8,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,20,0.0,81935,142586367431115,79,17.7,206.991943359375,2.5869998931884766,16,0.0,0.0,1.57542003E9,,,,0,,1,2.95,14.2,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,19,0.0,16399,142572364462996,46,20.4,-92.236572265625,0.7324999570846558,16,0.0,0.0,1.56109798E9,,,,0,,5,2.42,14.399999999999999,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,20,0.0,16399,142572357983626,46,20.1,444.1009216308594,0.7519999742507935,16,0.0,0.0,1.56109798E9,,,,0,,5,2.42,14.100000000000001,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,22,0.0,16399,142572352688198,27,24.6,-547.2069091796875,0.5444999933242798,16,0.0,0.0,1.56109798E9,,,,0,,5,2.42,18.6,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,7,0.0,89103,142586355595347,61,18.3,201.0833282470703,0.8689999580383301,16,0.0,0.0,1.57542003E9,,,,0,,6,2.95,12.3,,,,,,
1633966568435,234666915000000,18,,-1317767119520671277,0.6392498016357422,90.84086195798591,7.368417712197337,29.00360065088919,161,27,0.0,89103,142586352073833,40,21.3,-481.89019775390625,0.6904999613761902,16,0.0,0.0,1.57542003E9,,,,0,,6,2.95,15.3,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,14,0.0,49359,66969370277191,40,21.4,-366.3403015136719,1.0614999532699585,16,0.0,0.0,1.59806246E9,,,,0,,3,-2.23,18.4,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,2,0.0,81935,142587352861630,19,27.3,519.6245727539062,0.059300005435943604,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,23.8,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,5,0.0,81935,142587365625446,21,26.1,-233.96240234375,0.11869999766349792,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,22.6,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,7,0.0,81935,142587362225078,40,21.8,432.6041259765625,0.7894999980926514,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,18.3,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,9,0.0,81935,142587354621160,31,23.0,582.8695068359375,0.7475000023841858,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,19.5,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,13,0.0,81935,142587363236623,40,21.3,-443.5269775390625,0.8510000109672546,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,17.8,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,14,0.0,81935,142587360559602,35,22.4,-563.7449951171875,0.7864999771118164,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,18.9,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,15,0.0,81935,142587355026407,19,27.8,-643.5311279296875,0.06379999965429306,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,24.3,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,20,0.0,81935,142587367430503,61,18.9,207.87681579589844,1.0069999694824219,16,0.0,0.0,1.57542003E9,,,,0,,1,2.09,15.399999999999999,,,,,,
1633966569435,234667915000000,18,,-1317767119520671260,0.23914337158203125,72.18908285722136,6.730111856151028,23.371410909171946,161,19,0.0,16399,142573364463282,46,20.1,-94.32980346679688,0.7324999570846558,16,0.0,0.0,1.56109798E9,,,,0,,5,1.71,14.100000000000001,,,,,,
