utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,8,0.0,47,322948922791361,235,27.722000122070312,-125.97701306382534,0.14999,16,0.0,0.0,1575420000,,,,0,8.685570063324093,1,6.0,27.722000122070312,0.0,0.0,0.0,66.7128,C,,0,25820190.372486316,6543977.450779959,-3352555.75019262,-438.30788615313077,225.69644183316638,-3066.615731659431,142797.5738553752,-0.0007401371549349278,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,4,0.0,47,322948918701031,235,29.006999969482422,-1531.4128618886004,0.14999,16,0.0,0.0,1575420000,,,,0,10.322290334948658,1,6.0,29.006999969482422,0.0,0.0,0.0,66.7128,C,,0,25110807.376135927,-50316.26245859824,-8888743.483400503,1041.5280955726275,481.660791289029,2912.0010354942046,14811.640045761731,0.0008331858753081178,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,14,0.0,47,322948920927399,396,16.660999298095703,-502.53455563845296,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,16.660999298095703,0.0,0.0,0.0,66.7128,C,,0,10283609.861424277,-22129562.543733656,10194902.713721674,1112.6087301450016,-737.186103293929,-2775.6712547157413,221779.3056507878,0.00007999924127943814,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,28,0.0,47,322948917090490,797,18.097999572753906,-1259.5929382388263,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,18.097999572753906,0.0,0.0,0.0,66.7128,C,,0,5083748.742759481,25474647.648665868,5491807.847462244,-490.12932404048706,-565.0493598707161,3077.2828053310122,-172490.19087470887,0.002345137414522469,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,17,0.0,47,322948922999166,316,24.131999969482422,-1294.9727876029672,0.14999,16,0.0,0.0,1575420000,,,,0,3.7811247244009776,1,6.0,24.131999969482422,0.0,0.0,0.0,66.7128,C,,0,4552463.632984412,-14757894.85156275,21979969.189244937,2613.4990191425168,693.3755163316245,-50.81732201670831,-27224.308988600063,-0.0017975053124246188,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,13,0.0,47,322934863549166,396,21.299999237060547,-633.7700805664062,0.14999,16,0.0,0.0,1561098000,,,,0,1.1495901010335974,5,6.0,21.299999237060547,0.0,0.0,29.347045809643944,66.7128,I,,0,-13408508.316510357,31667189.529817514,24424152.79068849,35.252436042185195,1528.6193601201808,-1993.0552065366203,-111557.35873658948,-0.005312665525707416,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,42,0.0,47,322934917497901,487,18.899999618530273,-253.84376525878906,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,18.899999618530273,0.0,0.0,29.347045809643944,66.7128,I,,0,-1326954.5805667308,16108380.3393747,22797728.765155543,-2493.4512097033275,708.6869221839355,-642.4697648190117,-269795.71213257127,0.0008137710974551737,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,39,0.0,47,322934864690257,797,13.100000381469727,-1101.1568603515625,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,13.100000381469727,0.0,0.0,29.347045809643944,66.7128,I,,0,-8089282.673945245,35161415.82657513,22114132.393128876,837.7408981525349,-1031.3149722415567,1943.0610227827947,-6279.902900665797,0.00004990809884475311,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,16,0.0,47,322934862027425,797,13.600000381469727,-1129.929931640625,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,13.600000381469727,0.0,0.0,29.347045809643944,66.7128,I,,0,-7417723.088643118,37760741.5074986,18141559.67518793,1061.491171773514,-807.4703208655526,2145.560638939092,-247032.0520338074,0.002581565553555265,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,41,0.0,16431,322934922495419,74,29.700000762939453,-1301.4686279296875,0.14999,16,-13861.771000495617,0.009844791144132614,1561098000,,,,0,11.664403366248477,5,6.0,29.700000762939453,0.0,0.0,29.347045809643944,66.7128,I,,0,27096425.616571102,-4382851.309776208,4969345.482544011,-524.2194086322622,207.9145022022325,3079.7670104321196,-281718.10066257353,0.0001079067587852478,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773855731001,186218000000,18,32.734288382142616,-1457890762783000064,0.0,32.734288382142616,-2696.8444866136338,0.0,0,30,0.0,1025,0,396,22.899999618530273,-766.2409350228024,0.14999,16,0.0,0.0,1575420000,,,,0,3.3624465876881175,6,6.0,22.899999618530273,0.0,0.0,25.25617670637405,66.7128,C,,0,,,,,,,,,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
