utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,16,0.0,16431,218741933189350,797,17.614999771118164,-800.5062934404688,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,17.614999771118164,0.0,0.0,0.0,66.7128,C,,0,21726803.465801142,-1581561.5392474672,15093335.728988042,1705.3598067653702,1004.9465666964927,-2248.0966567412947,69507.43716498511,0.0019280419073766097,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,23,0.0,16431,218741929880154,58,34.641998291015625,-1090.6110417918892,0.14999,25,-59816.51880762954,0.00039999998989515007,1575420000,,,,0,17.264537880859365,1,6.0,34.641998291015625,0.0,0.0,0.0,66.7128,C,,0,15730316.186142616,15694426.163419044,14826920.037921635,-1794.3297044208516,-480.86604141255657,2399.080637472805,188233.36296345905,0.0019350328075233847,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,26,0.0,16431,218741927528628,58,34.582000732421875,-413.3457323677748,0.14999,16,0.0,0.0,1575420000,,,,0,16.88192413710223,1,6.0,34.582000732421875,0.0,0.0,0.0,66.7128,C,,0,26180827.866473,3419129.9945427785,4221400.433755248,458.9678407128211,472.35293013247957,-3015.5018394609897,-103347.49745671227,-0.0008693668205523863,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,10,0.0,16431,218741925828112,58,35.007999420166016,-1489.13644647167,0.14999,25,-82408.92070792825,0.00039999998989515007,1575420000,,,,0,17.584878142077514,1,6.0,35.007999420166016,0.0,0.0,0.0,66.7128,C,,0,23964090.842645925,11440514.166798593,3423146.5757494923,-421.8479670965353,-3.303290770868834,3185.5713447800213,-176992.05889575992,0.0008351934375241399,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,18,0.0,16431,218741927174409,74,30.700000762939453,-485.56125202643005,0.14999,16,0.0,0.0,1575420000,,,,0,12.384560329299525,1,6.0,30.700000762939453,0.0,0.0,0.0,66.7128,C,,0,5800648.2035789415,14295100.91389003,21638839.96364928,-2164.6939139916303,1674.1646903736514,-553.0938215293703,-118128.21365044574,0.0028872194670839235,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,15,0.0,16431,218741919231891,316,25.32699966430664,-1158.290640442245,0.14999,16,0.0,0.0,1575420000,,,,0,5.478684717275678,1,6.0,25.32699966430664,0.0,0.0,0.0,66.7128,C,,0,-5255797.009603103,19970582.98609209,16130242.975845037,-957.0331416903305,-1948.6790370783633,2038.1334024888579,119022.71989775982,-0.00037539636832661927,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,34,0.0,16431,218727914933423,487,14.223999977111816,-440.4590759277344,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,14.223999977111816,0.0,0.0,-127.89116643934551,66.7128,I,,0,275549.59800229967,25169204.758776072,12049881.468352647,-604.9472574152903,1250.2590131710713,-2591.2996798019753,272973.82375294075,0.0023344088112935424,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,42,0.0,16431,218727917709267,316,24.655000686645508,-1314.0601806640625,0.14999,16,0.0,0.0,1561098000,,,,0,6.929878896531828,5,6.0,24.655000686645508,0.0,0.0,-127.89116643934551,66.7128,I,,0,9866959.880317243,23949124.27357277,10356217.520992903,-760.673179044572,-901.0577139824488,2824.2727377713877,-269461.97880438983,0.000583788612857461,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,14,0.0,16431,218727916322277,316,25.690000534057617,-1509.1767578125,0.14999,16,0.0,0.0,1561098000,,,,0,4.271073011709477,5,6.0,25.690000534057617,0.0,0.0,-127.89116643934551,66.7128,I,,0,16606857.808778804,22365079.51639377,797442.4025169305,-102.04000236149002,-35.651790068284,3152.652282226087,-164694.81387490264,-0.012818302493542433,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,11,0.0,16431,218727921356737,316,22.80500030517578,-529.0098876953125,0.14999,16,0.0,0.0,1561098000,,,,0,5.842725650079974,5,6.0,22.80500030517578,0.0,0.0,-127.89116643934551,66.7128,I,,0,6069883.590927337,18932154.31653296,19649882.485757682,-961.518198725694,2014.2959304608034,-1647.2437958866542,-6458.943345204447,0.004527732990027289,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,13,0.0,16431,218727873142595,396,21.5,-936.0265502929688,0.14999,16,0.0,0.0,1561098000,,,,0,1.4057506577528465,5,6.0,21.5,0.0,0.0,-127.89116643934551,66.7128,I,,0,4491046.011905093,24139890.19444985,34560645.596273966,-1058.5719893860417,-1099.425517028579,899.0896678588779,-114268.4179177995,-0.005059809089289047,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,43,0.0,16431,218727927558282,316,26.75,-743.1126708984375,0.14999,16,0.0,0.0,1561098000,,,,0,7.958800173440752,5,6.0,26.75,0.0,0.0,-127.89116643934551,66.7128,I,,0,13620330.18171451,9955092.415842464,22212974.715219423,-876.7597539578197,2389.9310364104635,-531.0812239853576,40380.171207032734,0.00026386911486042663,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774356324000,57751000000,18,62.30227293155485,-1458391484249999872,0.0,62.30227293155485,-3224.0977134068476,0.0,0,2,0.0,1,0,487,0.0,-923.7962330645255,0.14999,16,0.0,0.0,1599750000,,,,0,0.0,3,6.0,19.0,0.0,0.0,-56.43280245533837,66.7128,C,,0,,,,,,,,,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
