# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.1.0 Manufacturer: asus Model: ASUS_X00HD
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,44.651891,7.663903,362.275513,0.000000,9.648001,1774428106000
Fix,gps,44.651891,7.663903,362.272095,0.000000,9.648001,1774428107000
Fix,gps,44.651891,7.663903,362.269653,0.000000,9.648001,1774428108000
Fix,gps,44.651891,7.663903,362.269653,0.000000,9.648001,1774428109000
Fix,gps,44.651891,7.663903,362.268188,0.000000,9.648001,1774428110000
Fix,gps,44.651891,7.663903,362.265381,0.000000,9.648001,1774428111000
Fix,gps,44.651891,7.663903,362.265381,0.000000,9.648001,1774428112000
Fix,gps,44.651891,7.663903,362.264404,0.000000,9.648001,1774428113000
Fix,gps,44.651891,7.663903,362.261414,0.000000,9.648001,1774428114000
Fix,gps,44.651891,7.663903,362.260010,0.000000,9.648001,1774428115000
Fix,gps,44.651891,7.663903,362.260986,0.000000,9.648001,1774428116000
Fix,gps,44.651891,7.663903,362.260132,0.000000,9.648001,1774428117000
Fix,gps,44.651891,7.663903,362.257202,0.000000,9.648001,1774428118000
Fix,gps,44.651891,7.663903,362.259644,0.000000,9.648001,1774428119000
Fix,gps,44.651891,7.663903,362.258484,0.000000,9.648001,1774428120000
Fix,gps,44.651891,7.663903,362.258423,0.000000,9.648001,1774428121000
Fix,gps,44.651891,7.663903,362.255005,0.000000,9.648001,1774428122000
Fix,gps,44.651891,7.663903,362.252930,0.000000,9.648001,1774428123000
Fix,gps,44.651891,7.663903,362.250977,0.000000,9.648001,1774428124000
Fix,gps,44.651891,7.663903,362.247009,0.000000,9.648001,1774428125000
Fix,gps,44.651891,7.663903,362.245605,0.000000,9.648001,1774428126000
Fix,gps,44.651891,7.663903,362.243774,0.000000,9.648001,1774428127000
Fix,gps,44.651891,7.663903,362.242859,0.000000,9.648001,1774428128000
Fix,gps,44.651891,7.663903,362.241821,0.000000,9.648001,1774428129000
Fix,gps,44.651891,7.663903,362.238281,0.000000,9.648001,1774428130000
Fix,gps,44.651891,7.663903,362.237183,0.000000,9.648001,1774428131000
Fix,gps,44.651891,7.663903,362.233276,0.000000,9.648001,1774428132000
Fix,gps,44.651891,7.663903,362.230469,0.000000,9.648001,1774428133000
Fix,gps,44.651891,7.663903,362.225464,0.000000,9.648001,1774428134000
Fix,gps,44.651891,7.663904,362.256714,0.000000,9.648001,1774428135000
Fix,gps,44.651891,7.663904,362.245728,0.000000,9.648001,1774428136000
Fix,gps,44.651891,7.663904,362.238525,0.000000,9.648001,1774428137000
Fix,gps,44.651891,7.663904,362.233032,0.000000,9.648001,1774428138000
Fix,gps,44.651891,7.663904,362.271118,0.000000,9.648001,1774428139000
Fix,gps,44.651891,7.663904,362.275818,0.000000,9.648001,1774428140000
Fix,gps,44.651891,7.663904,362.277161,0.000000,9.648001,1774428141000
Fix,gps,44.651891,7.663904,362.268982,0.000000,9.648001,1774428142000
Fix,gps,44.651891,7.663904,362.303406,0.000000,9.648001,1774428143000
Fix,gps,44.651891,7.663904,362.303345,0.000000,9.648001,1774428144000
Fix,gps,44.651891,7.663904,362.295166,0.000000,9.648001,1774428145000
Fix,gps,44.651891,7.663904,362.295166,0.000000,9.648001,1774428146000
Fix,gps,44.651891,7.663904,362.286011,0.000000,3.216000,1774428147000
Fix,gps,44.651891,7.663904,362.284058,0.000000,3.216000,1774428148000
Fix,gps,44.651891,7.663904,362.294556,0.000000,3.216000,1774428149000
Fix,gps,44.651891,7.663904,362.287292,0.000000,3.216000,1774428150000
Fix,gps,44.651891,7.663904,362.282349,0.000000,3.216000,1774428151000
Fix,gps,44.651891,7.663904,362.286987,0.000000,3.216000,1774428152000
Fix,gps,44.651891,7.663904,362.293030,0.000000,3.216000,1774428153000
Fix,gps,44.651891,7.663904,362.298767,0.000000,3.216000,1774428154000
Fix,gps,44.651891,7.663904,362.297119,0.000000,3.216000,1774428155000
Fix,gps,44.651891,7.663904,362.299805,0.000000,3.216000,1774428156000
Fix,gps,44.651891,7.663904,362.295593,0.000000,3.216000,1774428157000
Fix,gps,44.651891,7.663904,362.296814,0.000000,3.216000,1774428158000
Fix,gps,44.651891,7.663904,362.296143,0.000000,3.216000,1774428159000
Fix,gps,44.651891,7.663904,362.291870,0.000000,3.216000,1774428160000
Fix,gps,44.651891,7.663905,362.289551,0.000000,3.216000,1774428161000
Fix,gps,44.651891,7.663905,362.279480,0.000000,3.216000,1774428162000
Fix,gps,44.651891,7.663905,362.278992,0.000000,3.216000,1774428163000
Fix,gps,44.651891,7.663905,362.276855,0.000000,3.216000,1774428164000
Fix,gps,44.651891,7.663905,362.269287,0.000000,3.216000,1774428165000
Fix,gps,44.651891,7.663904,362.267090,0.000000,3.216000,1774428166000
Fix,gps,44.651891,7.663904,362.264099,0.000000,3.216000,1774428167000
Fix,gps,44.651891,7.663904,362.249207,0.000000,3.216000,1774428168000
Fix,gps,44.651891,7.663904,362.255249,0.000000,3.216000,1774428169000
Fix,gps,44.651891,7.663904,362.252808,0.000000,3.216000,1774428170000
Fix,gps,44.651891,7.663904,362.241455,0.000000,3.216000,1774428171000
Fix,gps,44.651891,7.663904,362.244507,0.000000,3.216000,1774428172000
Fix,gps,44.651891,7.663904,362.247620,0.000000,3.216000,1774428173000
Fix,gps,44.651891,7.663904,362.241577,0.000000,3.216000,1774428174000
Fix,gps,44.651891,7.663904,362.244995,0.000000,3.216000,1774428175000
Fix,gps,44.651891,7.663904,362.247681,0.000000,3.216000,1774428176000
Fix,gps,44.651891,7.663904,362.250977,0.000000,3.216000,1774428177000
Fix,gps,44.651891,7.663904,362.255249,0.000000,3.216000,1774428178000
Fix,gps,44.651891,7.663904,362.250732,0.000000,3.216000,1774428179000
Fix,gps,44.651891,7.663904,362.247803,0.000000,3.216000,1774428180000
Fix,gps,44.651891,7.663904,362.242859,0.000000,3.216000,1774428181000
Fix,gps,44.651891,7.663904,362.228760,0.000000,3.216000,1774428182000
Fix,gps,44.651891,7.663904,362.233826,0.000000,3.216000,1774428183000
Fix,gps,44.651891,7.663904,362.234497,0.000000,3.216000,1774428184000
Fix,gps,44.651891,7.663904,362.232544,0.000000,3.216000,1774428185000
Fix,gps,44.651891,7.663904,362.225952,0.000000,3.216000,1774428186000
Fix,gps,44.651891,7.663904,362.231140,0.000000,3.216000,1774428187000
Fix,gps,44.651891,7.663904,362.231750,0.000000,3.216000,1774428188000
Fix,gps,44.651891,7.663904,362.212036,0.000000,3.216000,1774428189000
Fix,gps,44.651891,7.663904,362.214844,0.000000,3.216000,1774428190000
Fix,gps,44.651891,7.663904,362.218750,0.000000,3.216000,1774428191000
Fix,gps,44.651891,7.663904,362.218689,0.000000,3.216000,1774428192000
Fix,gps,44.651891,7.663904,362.217651,0.000000,3.216000,1774428193000
Fix,gps,44.651891,7.663904,362.217712,0.000000,3.216000,1774428194000
Fix,gps,44.651891,7.663904,362.213013,0.000000,3.216000,1774428195000
Fix,gps,44.651891,7.663904,362.212646,0.000000,3.216000,1774428196000
Fix,gps,44.651891,7.663904,362.223999,0.000000,3.216000,1774428197000
Fix,gps,44.651891,7.663904,362.222656,0.000000,3.216000,1774428198000
Fix,gps,44.651891,7.663904,362.223633,0.000000,3.216000,1774428199000
Fix,gps,44.651891,7.663904,362.225769,0.000000,3.216000,1774428200000
Fix,gps,44.651891,7.663904,362.228394,0.000000,3.216000,1774428201000
Fix,gps,44.651891,7.663904,362.216431,0.000000,3.216000,1774428202000
Fix,gps,44.651891,7.663904,362.224121,0.000000,3.216000,1774428203000
Fix,gps,44.651891,7.663904,362.223267,0.000000,3.216000,1774428204000
Fix,gps,44.651891,7.663904,362.222412,0.000000,3.216000,1774428205000
Fix,gps,44.651891,7.663904,362.238770,0.000000,3.216000,1774428206000
Fix,gps,44.651891,7.663904,362.244385,0.000000,3.216000,1774428207000
Fix,gps,44.651892,7.663904,362.239624,0.000000,3.216000,1774428208000
Fix,gps,44.651892,7.663904,362.239868,0.000000,3.216000,1774428209000
Fix,gps,44.651892,7.663904,362.239746,0.000000,3.216000,1774428210000
Fix,gps,44.651892,7.663904,362.232056,0.000000,3.216000,1774428211000
Fix,gps,44.651892,7.663904,362.235107,0.000000,3.216000,1774428212000
Fix,gps,44.651892,7.663904,362.242188,0.000000,3.216000,1774428213000
Fix,gps,44.651892,7.663904,362.236450,0.000000,3.216000,1774428214000
Fix,gps,44.651892,7.663904,362.232910,0.000000,3.216000,1774428215000
Fix,gps,44.651892,7.663904,362.229858,0.000000,3.216000,1774428216000
Fix,gps,44.651892,7.663904,362.231201,0.000000,3.216000,1774428217000
Fix,gps,44.651892,7.663904,362.238525,0.000000,3.216000,1774428218000
Fix,gps,44.651892,7.663904,362.237183,0.000000,3.216000,1774428219000
Fix,gps,44.651892,7.663904,362.241455,0.000000,3.216000,1774428220000
Fix,gps,44.651892,7.663904,362.243896,0.000000,3.216000,1774428221000
Fix,gps,44.651892,7.663904,362.246826,0.000000,3.216000,1774428222000
Fix,gps,44.651891,7.663904,362.246521,0.000000,3.216000,1774428223000
Fix,gps,44.651891,7.663904,362.254150,0.000000,3.216000,1774428224000
Fix,gps,44.651892,7.663904,362.252930,0.000000,3.216000,1774428225000
Fix,gps,44.651892,7.663904,362.256104,0.000000,3.216000,1774428226000
Fix,gps,44.651892,7.663904,362.250366,0.000000,3.216000,1774428227000
Fix,gps,44.651892,7.663904,362.243774,0.000000,3.216000,1774428228000
Fix,gps,44.651892,7.663904,362.236572,0.000000,3.216000,1774428229000
Fix,gps,44.651892,7.663904,362.224609,0.000000,3.216000,1774428230000
Fix,gps,44.651892,7.663904,362.224731,0.000000,3.216000,1774428231000
Fix,gps,44.651892,7.663904,362.218628,0.000000,3.216000,1774428232000
Fix,gps,44.651891,7.663904,362.213623,0.000000,3.216000,1774428233000
Fix,gps,44.651891,7.663904,362.219543,0.000000,3.216000,1774428234000
Fix,gps,44.651891,7.663904,362.221069,0.000000,3.216000,1774428235000
Fix,gps,44.651891,7.663904,362.221619,0.000000,3.216000,1774428236000
Fix,gps,44.651891,7.663904,362.216492,0.000000,3.216000,1774428237000
Fix,gps,44.651891,7.663904,362.212830,0.000000,3.216000,1774428238000
Fix,gps,44.651891,7.663904,362.210999,0.000000,3.216000,1774428239000
Fix,gps,44.651891,7.663904,362.209717,0.000000,3.216000,1774428240000
Fix,gps,44.651891,7.663904,362.196594,0.000000,3.216000,1774428241000
Fix,gps,44.651891,7.663904,362.195557,0.000000,3.216000,1774428242000
Fix,gps,44.651891,7.663904,362.192871,0.000000,3.216000,1774428243000
Fix,gps,44.651891,7.663904,362.199341,0.000000,3.216000,1774428244000
Fix,gps,44.651891,7.663904,362.194336,0.000000,3.216000,1774428245000
Fix,gps,44.651891,7.663904,362.197144,0.000000,3.216000,1774428246000
Fix,gps,44.651891,7.663904,362.190308,0.000000,3.216000,1774428247000
Fix,gps,44.651891,7.663904,362.194214,0.000000,3.216000,1774428248000
Fix,gps,44.651891,7.663904,362.195618,0.000000,3.216000,1774428249000
Fix,gps,44.651891,7.663904,362.165405,0.000000,3.216000,1774428250000
Fix,gps,44.651891,7.663904,362.168518,0.000000,3.216000,1774428251000
Fix,gps,44.651891,7.663904,362.161621,0.000000,3.216000,1774428252000
Fix,gps,44.651891,7.663904,362.154663,0.000000,3.216000,1774428253000
Fix,gps,44.651891,7.663904,362.154907,0.000000,3.216000,1774428254000
Fix,gps,44.651891,7.663904,362.148315,0.000000,3.216000,1774428255000
Fix,gps,44.651891,7.663904,362.150024,0.000000,3.216000,1774428256000
Fix,gps,44.651891,7.663904,362.141479,0.000000,3.216000,1774428257000
Fix,gps,44.651891,7.663904,362.138428,0.000000,3.216000,1774428258000
Fix,gps,44.651892,7.663904,362.134338,0.000000,3.216000,1774428259000
Fix,gps,44.651892,7.663904,362.127563,0.000000,3.216000,1774428260000
Fix,gps,44.651892,7.663904,362.128662,0.000000,3.216000,1774428261000
Fix,gps,44.651892,7.663904,362.128784,0.000000,3.216000,1774428262000
Fix,gps,44.651892,7.663904,362.128479,0.000000,3.216000,1774428263000
Fix,gps,44.651892,7.663904,362.123779,0.000000,3.216000,1774428264000
Fix,gps,44.651892,7.663904,362.121277,0.000000,3.216000,1774428265000
Fix,gps,44.651892,7.663904,362.127380,0.000000,3.216000,1774428266000
Fix,gps,44.651892,7.663904,362.126648,0.000000,3.216000,1774428267000
Fix,gps,44.651892,7.663904,362.115662,0.000000,3.216000,1774428268000
Fix,gps,44.651892,7.663904,362.112793,0.000000,3.216000,1774428269000
Fix,gps,44.651892,7.663904,362.114258,0.000000,3.216000,1774428270000
Fix,gps,44.651892,7.663904,362.114014,0.000000,3.216000,1774428271000
Fix,gps,44.651892,7.663904,362.115601,0.000000,3.216000,1774428272000
Fix,gps,44.651892,7.663904,362.114502,0.000000,3.216000,1774428273000
Fix,gps,44.651892,7.663904,362.115356,0.000000,3.216000,1774428274000
Fix,gps,44.651892,7.663904,362.114868,0.000000,3.216000,1774428275000
Fix,gps,44.651892,7.663904,362.115112,0.000000,4.288000,1774428276000
Fix,gps,44.651892,7.663904,362.115234,0.000000,4.288000,1774428277000
Fix,gps,44.651892,7.663904,362.113892,0.000000,4.288000,1774428278000
Fix,gps,44.651892,7.663904,362.113403,0.000000,4.288000,1774428279000
Fix,gps,44.651892,7.663905,362.119995,0.000000,4.288000,1774428280000
Fix,gps,44.651892,7.663905,362.118164,0.000000,4.288000,1774428281000
Fix,gps,44.651892,7.663905,362.111877,0.000000,4.288000,1774428282000
Fix,gps,44.651892,7.663905,362.109985,0.000000,4.288000,1774428283000
Fix,gps,44.651892,7.663905,362.110352,0.000000,3.216000,1774428284000
Fix,gps,44.651892,7.663905,362.108765,0.000000,3.216000,1774428285000
Fix,gps,44.651892,7.663905,362.108398,0.000000,3.216000,1774428286000
Fix,gps,44.651892,7.663905,362.109802,0.000000,3.216000,1774428287000
Fix,gps,44.651892,7.663905,362.108643,0.000000,3.216000,1774428288000
Fix,gps,44.651892,7.663905,362.109924,0.000000,3.216000,1774428289000
Fix,gps,44.651892,7.663905,362.109741,0.000000,3.216000,1774428290000
Fix,gps,44.651892,7.663905,362.109131,0.000000,3.216000,1774428291000
Fix,gps,44.651892,7.663905,362.107605,0.000000,3.216000,1774428292000
Fix,gps,44.651892,7.663905,362.108887,0.000000,3.216000,1774428293000
Fix,gps,44.651892,7.663905,362.108154,0.000000,3.216000,1774428294000
Fix,gps,44.651892,7.663905,362.106567,0.000000,3.216000,1774428295000
Fix,gps,44.651892,7.663905,362.106567,0.000000,3.216000,1774428296000
Fix,gps,44.651892,7.663905,362.106995,0.000000,3.216000,1774428297000
Fix,gps,44.651892,7.663905,362.107300,0.000000,3.216000,1774428298000
Fix,gps,44.651892,7.663905,362.110107,0.000000,3.216000,1774428299000
Fix,gps,44.651892,7.663905,362.109497,0.000000,3.216000,1774428300000
Fix,gps,44.651892,7.663905,362.106323,0.000000,3.216000,1774428301000
Fix,gps,44.651892,7.663905,362.107178,0.000000,3.216000,1774428302000
Fix,gps,44.651892,7.663905,362.106201,0.000000,3.216000,1774428303000
Fix,gps,44.651892,7.663905,362.107666,0.000000,3.216000,1774428304000
Fix,gps,44.651892,7.663905,362.106934,0.000000,3.216000,1774428305000
Fix,gps,44.651892,7.663905,362.106689,0.000000,3.216000,1774428306000
Fix,gps,44.651892,7.663905,362.107910,0.000000,3.216000,1774428307000
Fix,gps,44.651892,7.663905,362.105774,0.000000,3.216000,1774428308000
Fix,gps,44.651892,7.663905,362.103027,0.000000,3.216000,1774428309000
Fix,gps,44.651892,7.663905,362.102051,0.000000,3.216000,1774428310000
Fix,gps,44.651892,7.663905,362.099854,0.000000,3.216000,1774428311000
Fix,gps,44.651892,7.663905,362.098267,0.000000,3.216000,1774428312000
Fix,gps,44.651892,7.663905,362.095703,0.000000,3.216000,1774428313000
Fix,gps,44.651892,7.663905,362.094849,0.000000,3.216000,1774428314000
Fix,gps,44.651892,7.663905,362.095459,0.000000,3.216000,1774428315000
Fix,gps,44.651892,7.663905,362.093018,0.000000,3.216000,1774428316000
Fix,gps,44.651892,7.663905,362.094116,0.000000,3.216000,1774428317000
Fix,gps,44.651892,7.663905,362.095520,0.000000,3.216000,1774428318000
Fix,gps,44.651892,7.663905,362.092529,0.000000,3.216000,1774428319000
Fix,gps,44.651892,7.663905,362.091309,0.000000,3.216000,1774428320000
Fix,gps,44.651892,7.663905,362.092163,0.000000,3.216000,1774428321000
Fix,gps,44.651892,7.663905,362.092896,0.000000,3.216000,1774428322000
Fix,gps,44.651892,7.663905,362.091431,0.000000,3.216000,1774428323000
Fix,gps,44.651892,7.663905,362.088013,0.000000,3.216000,1774428324000
Fix,gps,44.651892,7.663905,362.087463,0.000000,3.216000,1774428325000
Fix,gps,44.651892,7.663905,362.086365,0.000000,3.216000,1774428326000
Fix,gps,44.651892,7.663905,362.086548,0.000000,3.216000,1774428327000
Fix,gps,44.651892,7.663905,362.088867,0.000000,3.216000,1774428328000
Fix,gps,44.651892,7.663905,362.087158,0.000000,3.216000,1774428329000
Fix,gps,44.651892,7.663905,362.088928,0.000000,3.216000,1774428330000
Fix,gps,44.651892,7.663905,362.084473,0.000000,3.216000,1774428331000
Fix,gps,44.651892,7.663905,362.086426,0.000000,9.648001,1774428332000
Fix,gps,44.651892,7.663905,362.081177,0.000000,9.648001,1774428333000
Fix,gps,44.651892,7.663905,362.079163,0.000000,9.648001,1774428334000
Fix,gps,44.651892,7.663905,362.078979,0.000000,9.648001,1774428335000
Fix,gps,44.651892,7.663905,362.082764,0.000000,9.648001,1774428336000
Fix,gps,44.651892,7.663905,362.079407,0.000000,9.648001,1774428337000
Fix,gps,44.651892,7.663905,362.077271,0.000000,9.648001,1774428338000
Fix,gps,44.651892,7.663905,362.076477,0.000000,9.648001,1774428339000
Fix,gps,44.651892,7.663905,362.074707,0.000000,9.648001,1774428340000
Fix,gps,44.651892,7.663905,362.074097,0.000000,9.648001,1774428341000
Fix,gps,44.651892,7.663905,362.072754,0.000000,9.648001,1774428342000
Fix,gps,44.651892,7.663905,362.071777,0.000000,9.648001,1774428343000
Fix,gps,44.651892,7.663905,362.073486,0.000000,9.648001,1774428344000
Fix,gps,44.651892,7.663905,362.070435,0.000000,9.648001,1774428345000
Fix,gps,44.651892,7.663905,362.068481,0.000000,9.648001,1774428346000
Fix,gps,44.651892,7.663905,362.065918,0.000000,9.648001,1774428347000
Fix,gps,44.651892,7.663905,362.070435,0.000000,9.648001,1774428348000
Fix,gps,44.651892,7.663905,362.063843,0.000000,9.648001,1774428349000
Fix,gps,44.651892,7.663905,362.061218,0.000000,9.648001,1774428350000
Fix,gps,44.651892,7.663905,362.062378,0.000000,9.648001,1774428351000
Fix,gps,44.651892,7.663905,362.063965,0.000000,9.648001,1774428352000
Fix,gps,44.651892,7.663905,362.065796,0.000000,9.648001,1774428353000
Fix,gps,44.651892,7.663905,362.070923,0.000000,9.648001,1774428354000
Fix,gps,44.651892,7.663905,362.071411,0.000000,9.648001,1774428355000
Fix,gps,44.651892,7.663905,362.072144,0.000000,3.216000,1774428356000
Fix,gps,44.651892,7.663905,362.066772,0.000000,3.216000,1774428357000
Fix,gps,44.651892,7.663905,362.062622,0.000000,3.216000,1774428358000
Fix,gps,44.651892,7.663905,362.061768,0.000000,3.216000,1774428359000
Fix,gps,44.651892,7.663905,362.048035,0.000000,3.216000,1774428360000
Fix,gps,44.651892,7.663905,362.050659,0.000000,3.216000,1774428361000
Fix,gps,44.651892,7.663905,362.051025,0.000000,3.216000,1774428362000
Fix,gps,44.651892,7.663905,362.050537,0.000000,3.216000,1774428363000
Fix,gps,44.651892,7.663905,362.044617,0.000000,3.216000,1774428364000
Fix,gps,44.651891,7.663905,362.047791,0.000000,3.216000,1774428365000
Fix,gps,44.651891,7.663905,362.041870,0.000000,3.216000,1774428366000
Fix,gps,44.651892,7.663905,362.042847,0.000000,3.216000,1774428367000
Fix,gps,44.651892,7.663905,362.046021,0.000000,3.216000,1774428368000
Fix,gps,44.651891,7.663905,362.048340,0.000000,3.216000,1774428369000
Fix,gps,44.651891,7.663905,362.042236,0.000000,3.216000,1774428370000
Fix,gps,44.651891,7.663905,362.035889,0.000000,3.216000,1774428371000
Fix,gps,44.651891,7.663905,362.029053,0.000000,3.216000,1774428372000
Fix,gps,44.651892,7.663905,362.028320,0.000000,3.216000,1774428373000
Fix,gps,44.651892,7.663905,362.026855,0.000000,3.216000,1774428374000
Fix,gps,44.651892,7.663905,362.026489,0.000000,3.216000,1774428375000
Fix,gps,44.651891,7.663905,362.030884,0.000000,3.216000,1774428376000
Fix,gps,44.651891,7.663905,362.018921,0.000000,3.216000,1774428377000
Fix,gps,44.651891,7.663905,362.019592,0.000000,3.216000,1774428378000
Fix,gps,44.651891,7.663905,362.015869,0.000000,3.216000,1774428379000
Fix,gps,44.651891,7.663905,362.013306,0.000000,3.216000,1774428380000
Fix,gps,44.651891,7.663905,362.013367,0.000000,3.216000,1774428381000
Fix,gps,44.651891,7.663905,362.013062,0.000000,3.216000,1774428382000
Fix,gps,44.651891,7.663905,362.011230,0.000000,3.216000,1774428383000
Fix,gps,44.651891,7.663905,362.007568,0.000000,3.216000,1774428384000
Fix,gps,44.651891,7.663905,362.001709,0.000000,3.216000,1774428385000
Fix,gps,44.651891,7.663905,362.000610,0.000000,3.216000,1774428386000
Fix,gps,44.651891,7.663905,362.009949,0.000000,3.216000,1774428387000
Fix,gps,44.651891,7.663905,362.017090,0.000000,3.216000,1774428388000
Fix,gps,44.651891,7.663906,362.012695,0.000000,3.216000,1774428389000
Fix,gps,44.651891,7.663906,362.004578,0.000000,3.216000,1774428390000
Fix,gps,44.651891,7.663906,362.004211,0.000000,3.216000,1774428391000
Fix,gps,44.651891,7.663906,362.010925,0.000000,3.216000,1774428392000
Fix,gps,44.651891,7.663906,362.013916,0.000000,3.216000,1774428393000
Fix,gps,44.651891,7.663906,362.013916,0.000000,3.216000,1774428394000
Fix,gps,44.651891,7.663906,362.009644,0.000000,3.216000,1774428395000
Fix,gps,44.651891,7.663906,362.009033,0.000000,4.288000,1774428396000
Fix,gps,44.651891,7.663906,362.008667,0.000000,4.288000,1774428397000
Fix,gps,44.651891,7.663906,362.009033,0.000000,5.360000,1774428398000
Fix,gps,44.651891,7.663906,362.009888,0.000000,5.360000,1774428399000
Fix,gps,44.651891,7.663906,362.006226,0.000000,6.432000,1774428400000
Fix,gps,44.651891,7.663906,362.005493,0.000000,6.432000,1774428401000
Fix,gps,44.651891,7.663906,362.004150,0.000000,5.360000,1774428402000
Fix,gps,44.651891,7.663906,362.003235,0.000000,5.360000,1774428403000
Fix,gps,44.651891,7.663906,362.004517,0.000000,5.360000,1774428404000
Fix,gps,44.651891,7.663906,362.004883,0.000000,5.360000,1774428405000
Fix,gps,44.651891,7.663906,362.002319,0.000000,5.360000,1774428406000
Fix,gps,44.651891,7.663906,362.000000,0.000000,4.288000,1774428407000
Fix,gps,44.651891,7.663906,361.996704,0.000000,4.288000,1774428408000
Fix,gps,44.651891,7.663906,361.996521,0.000000,4.288000,1774428409000
Fix,gps,44.651891,7.663906,361.993530,0.000000,4.288000,1774428410000
Fix,gps,44.651891,7.663906,361.992004,0.000000,3.216000,1774428411000
Fix,gps,44.651891,7.663906,361.991089,0.000000,3.216000,1774428412000
Fix,gps,44.651891,7.663906,361.990601,0.000000,3.216000,1774428413000
Fix,gps,44.651891,7.663906,361.989746,0.000000,3.216000,1774428414000
Fix,gps,44.651891,7.663906,361.987793,0.000000,3.216000,1774428415000
Fix,gps,44.651891,7.663906,361.986572,0.000000,3.216000,1774428416000
Fix,gps,44.651891,7.663906,361.986938,0.000000,3.216000,1774428417000
Fix,gps,44.651891,7.663906,361.987793,0.000000,3.216000,1774428418000
Fix,gps,44.651891,7.663906,361.989624,0.000000,3.216000,1774428419000
